2025-10-28T23:11:00.936586,31.9268511,34.7918339
2025-10-28T23:11:01.191083,31.9268506,34.7918336
2025-10-28T23:11:01.319294,31.92685,34.7918345
2025-10-28T23:11:01.576769,31.9268491,34.7918354
2025-10-28T23:11:01.702677,31.9268479,34.7918359
2025-10-28T23:11:01.960172,31.9268465,34.7918366
2025-10-28T23:11:02.347934,31.9268466,34.7918365
2025-10-28T23:11:02.602826,31.9268462,34.7918367
2025-10-28T23:11:02.729055,31.9268451,34.7918374
2025-10-28T23:11:02.982736,31.9268441,34.791838
2025-10-28T23:11:03.110201,31.9268435,34.7918383
2025-10-28T23:11:03.362747,31.9268396,34.7918384
2025-10-28T23:11:03.491269,31.9268383,34.7918388
2025-10-28T23:11:03.749285,31.9268388,34.7918384
2025-10-28T23:11:04.000858,31.926837,34.79184
2025-10-28T23:11:04.128154,31.9268355,34.7918414
2025-10-28T23:11:04.381095,31.9268363,34.7918409
2025-10-28T23:11:04.508596,31.9268371,34.7918404
2025-10-28T23:11:04.760917,31.9268375,34.7918402
2025-10-28T23:11:04.890232,31.9268376,34.7918401
2025-10-28T23:11:05.142637,31.9268376,34.7918402
2025-10-28T23:11:05.395211,31.9268375,34.7918401
2025-10-28T23:11:05.522117,31.9268369,34.7918403
2025-10-28T23:11:05.775444,31.9268363,34.7918404
2025-10-28T23:11:05.900898,31.926836,34.7918404
2025-10-28T23:11:06.155146,31.9268358,34.7918406
2025-10-28T23:11:06.409109,31.9268355,34.7918406
2025-10-28T23:11:06.536695,31.9268352,34.7918405
2025-10-28T23:11:06.794158,31.9268349,34.7918406
2025-10-28T23:11:06.920288,31.9268348,34.7918405
2025-10-28T23:11:07.174535,31.9268347,34.7918404
2025-10-28T23:11:07.302143,31.9268345,34.7918404
2025-10-28T23:11:07.554163,31.9268344,34.7918403
2025-10-28T23:11:07.808516,31.9268343,34.7918401
2025-10-28T23:11:07.935183,31.9268339,34.7918401
2025-10-28T23:11:08.189760,31.9268335,34.79184
2025-10-28T23:11:08.316553,31.9268336,34.7918398
2025-10-28T23:11:08.567879,31.9268338,34.7918395
2025-10-28T23:11:08.695585,31.9268335,34.7918394
2025-10-28T23:11:08.953247,31.926833,34.7918398
2025-10-28T23:11:09.210083,31.9268327,34.7918398
2025-10-28T23:11:09.338859,31.9268324,34.7918398
2025-10-28T23:11:09.592828,31.9268321,34.7918399
2025-10-28T23:11:09.720076,31.9268319,34.7918399
2025-10-28T23:11:09.972963,31.9268313,34.7918402
2025-10-28T23:11:10.098444,31.9268306,34.7918404
2025-10-28T23:11:10.351096,31.9268304,34.7918404
2025-10-28T23:11:10.608116,31.9268303,34.7918404
2025-10-28T23:11:10.733631,31.9268302,34.7918403
2025-10-28T23:11:10.989237,31.92683,34.7918403
2025-10-28T23:11:11.114325,31.9268295,34.7918406
2025-10-28T23:11:11.368748,31.926829,34.7918406
2025-10-28T23:11:11.495277,31.9268288,34.7918406
2025-10-28T23:11:11.748468,31.9268284,34.7918407
2025-10-28T23:11:12.004731,31.926828,34.7918408
2025-10-28T23:11:12.131873,31.9268276,34.791841
2025-10-28T23:11:12.384202,31.9268273,34.791841
2025-10-28T23:11:12.510231,31.926827,34.7918411
2025-10-28T23:11:12.764274,31.9268266,34.7918413
2025-10-28T23:11:12.890521,31.9268264,34.7918414
2025-10-28T23:11:13.144763,31.9268264,34.7918413
2025-10-28T23:11:13.396716,31.9268263,34.7918412
2025-10-28T23:11:13.523094,31.9268262,34.7918412
2025-10-28T23:11:13.777779,31.9268261,34.7918411
2025-10-28T23:11:13.904663,31.9268257,34.7918411
2025-10-28T23:11:14.159438,31.9268249,34.7918412
2025-10-28T23:11:14.420049,31.9268245,34.7918412
2025-10-28T23:11:14.547279,31.9268241,34.7918412
2025-10-28T23:11:14.800287,31.9268238,34.7918412
2025-10-28T23:11:14.927627,31.9268237,34.7918411
2025-10-28T23:11:15.187369,31.9268234,34.7918412
2025-10-28T23:11:15.314348,31.926823,34.7918412
2025-10-28T23:11:15.441392,31.9268229,34.7918412
2025-10-28T23:11:15.567980,31.9268228,34.7918411
2025-10-28T23:11:16.074709,31.9268229,34.7918412
2025-10-28T23:11:16.219435,31.9268231,34.7918412
2025-10-28T23:11:16.347873,31.9268232,34.7918412
2025-10-28T23:11:16.474262,31.9268233,34.7918412
2025-10-28T23:11:16.599760,31.9268235,34.7918412
2025-10-28T23:11:16.726517,31.9268235,34.7918413
2025-10-28T23:11:16.987297,31.9268235,34.7918415
2025-10-28T23:11:17.113373,31.9268234,34.7918417
2025-10-28T23:11:17.241803,31.9268234,34.7918418
2025-10-28T23:11:17.367643,31.9268233,34.7918419
2025-10-28T23:11:17.493550,31.9268234,34.791842
2025-10-28T23:11:17.875179,31.9268235,34.791842
2025-10-28T23:11:18.002683,31.9268237,34.7918421
2025-10-28T23:11:18.257108,31.9268238,34.7918421
2025-10-28T23:11:18.511369,31.9268238,34.7918422
2025-10-28T23:11:18.638117,31.9268238,34.7918423
2025-10-28T23:11:18.765520,31.9268239,34.7918423
2025-10-28T23:11:18.892438,31.9268242,34.7918422
2025-10-28T23:11:19.019631,31.9268245,34.7918422
2025-10-28T23:11:19.146015,31.9268247,34.7918421
2025-10-28T23:11:19.271774,31.9268249,34.7918421
2025-10-28T23:11:19.399247,31.9268256,34.791842
2025-10-28T23:11:19.525774,31.9268259,34.7918417
2025-10-28T23:11:19.653215,31.9268262,34.7918416
2025-10-28T23:11:19.782572,31.9268265,34.7918415
2025-10-28T23:11:19.908785,31.9268271,34.7918413
2025-10-28T23:11:20.036574,31.9268274,34.7918412
2025-10-28T23:11:20.164140,31.9268278,34.791841
2025-10-28T23:11:20.289970,31.9268285,34.7918407
2025-10-28T23:11:20.416484,31.9268289,34.7918406
2025-10-28T23:11:20.544195,31.9268292,34.7918403
2025-10-28T23:11:20.670064,31.9268296,34.7918402
2025-10-28T23:11:20.799413,31.9268302,34.79184
2025-10-28T23:11:20.926311,31.9268306,34.7918399
2025-10-28T23:11:21.052675,31.9268309,34.7918398
2025-10-28T23:11:21.180264,31.9268317,34.7918395
2025-10-28T23:11:21.306777,31.926832,34.7918394
2025-10-28T23:11:21.433119,31.9268324,34.7918392
2025-10-28T23:11:21.561511,31.9268327,34.7918391
2025-10-28T23:11:21.687684,31.9268332,34.7918389
2025-10-28T23:11:21.816615,31.9268335,34.7918388
2025-10-28T23:11:21.944480,31.9268339,34.7918386
2025-10-28T23:11:22.070361,31.9268342,34.7918384
2025-10-28T23:11:22.196228,31.9268348,34.7918381
2025-10-28T23:11:22.324119,31.9268352,34.7918379
2025-10-28T23:11:22.452516,31.9268355,34.7918378
2025-10-28T23:11:22.579529,31.9268361,34.7918374
2025-10-28T23:11:22.707599,31.9268364,34.7918372
2025-10-28T23:11:22.834431,31.9268367,34.7918371
2025-10-28T23:11:22.963163,31.926837,34.7918369
2025-10-28T23:11:23.088629,31.9268376,34.7918366
2025-10-28T23:11:23.214421,31.9268378,34.7918365
2025-10-28T23:11:23.342183,31.926838,34.7918363
2025-10-28T23:11:23.469308,31.9268382,34.7918363
2025-10-28T23:11:23.594190,31.9268388,34.791836
2025-10-28T23:11:23.721278,31.9268391,34.791836
2025-10-28T23:11:23.847043,31.9268394,34.7918359
2025-10-28T23:11:23.977476,31.9268397,34.7918358
2025-10-28T23:11:24.105308,31.9268401,34.7918358
2025-10-28T23:11:24.230731,31.9268404,34.7918358
2025-10-28T23:11:24.357758,31.9268406,34.7918358
2025-10-28T23:11:24.483517,31.926841,34.7918358
2025-10-28T23:11:24.609651,31.9268412,34.7918358
2025-10-28T23:11:24.737743,31.9268414,34.7918357
2025-10-28T23:11:24.864255,31.9268417,34.7918357
2025-10-28T23:11:24.989545,31.9268422,34.7918355
2025-10-28T23:11:25.116683,31.9268424,34.7918355
2025-10-28T23:11:25.243298,31.9268426,34.7918354
2025-10-28T23:11:25.369808,31.9268429,34.7918354
2025-10-28T23:11:25.496888,31.9268433,34.7918353
2025-10-28T23:11:25.622432,31.9268436,34.7918353
2025-10-28T23:11:25.749405,31.9268438,34.7918352
2025-10-28T23:11:25.895544,31.9268442,34.7918352
2025-10-28T23:11:26.022667,31.9268444,34.7918352
2025-10-28T23:11:26.150769,31.9268446,34.7918351
2025-10-28T23:11:26.279588,31.9268449,34.7918351
2025-10-28T23:11:26.405735,31.9268451,34.7918351
2025-10-28T23:11:26.531627,31.9268453,34.791835
2025-10-28T23:11:26.659255,31.9268455,34.791835
2025-10-28T23:11:26.784163,31.9268458,34.7918349
2025-10-28T23:11:26.910124,31.926846,34.7918348
2025-10-28T23:11:27.036341,31.9268461,34.7918348
2025-10-28T23:11:27.162821,31.9268463,34.7918347
2025-10-28T23:11:27.290303,31.9268466,34.7918346
2025-10-28T23:11:27.417207,31.9268468,34.7918346
2025-10-28T23:11:27.543490,31.926847,34.7918345
2025-10-28T23:11:27.668772,31.9268472,34.7918344
2025-10-28T23:11:27.796473,31.9268475,34.7918343
2025-10-28T23:11:27.922354,31.9268477,34.7918343
2025-10-28T23:11:28.049540,31.9268478,34.7918343
2025-10-28T23:11:28.175580,31.9268481,34.7918342
2025-10-28T23:11:28.303237,31.9268482,34.7918342
2025-10-28T23:11:28.428731,31.9268483,34.7918342
2025-10-28T23:11:28.590453,31.9268484,34.7918342
2025-10-28T23:11:28.717609,31.9268486,34.7918342
2025-10-28T23:11:28.845383,31.9268487,34.7918342
2025-10-28T23:11:28.970737,31.9268488,34.7918342
2025-10-28T23:11:29.098236,31.926849,34.7918342
2025-10-28T23:11:29.224529,31.9268492,34.7918342
2025-10-28T23:11:29.351310,31.9268493,34.7918341
2025-10-28T23:11:29.579314,31.9268494,34.7918341
2025-10-28T23:11:29.704555,31.9268499,34.7918339
2025-10-28T23:11:29.831661,31.9268501,34.7918339
2025-10-28T23:11:29.959355,31.9268503,34.7918338
2025-10-28T23:11:30.085887,31.9268506,34.7918337
2025-10-28T23:11:30.212801,31.9268508,34.7918337
2025-10-28T23:11:30.339385,31.926851,34.7918336
2025-10-28T23:11:30.466394,31.9268511,34.7918336
2025-10-28T23:11:30.592625,31.9268514,34.7918336
2025-10-28T23:11:30.719265,31.9268515,34.7918336
2025-10-28T23:11:30.847341,31.9268516,34.7918336
2025-10-28T23:11:30.976520,31.9268517,34.7918336
2025-10-28T23:11:31.101291,31.9268519,34.7918336
2025-10-28T23:11:31.228094,31.926852,34.7918336
2025-10-28T23:11:31.354299,31.9268521,34.7918336
2025-10-28T23:11:31.480379,31.9268523,34.7918336
2025-10-28T23:11:31.606266,31.9268524,34.7918335
2025-10-28T23:11:31.732465,31.9268526,34.7918335
2025-10-28T23:11:31.985551,31.9268528,34.7918334
2025-10-28T23:11:32.112715,31.926853,34.7918333
2025-10-28T23:11:32.238482,31.9268531,34.7918333
2025-10-28T23:11:32.365295,31.9268533,34.7918332
2025-10-28T23:11:32.492232,31.9268537,34.791833
2025-10-28T23:11:32.619849,31.9268538,34.7918329
2025-10-28T23:11:32.745538,31.926854,34.7918328
2025-10-28T23:11:32.873536,31.9268542,34.7918327
2025-10-28T23:11:33.000533,31.9268544,34.7918326
2025-10-28T23:11:33.128188,31.9268546,34.7918325
2025-10-28T23:11:33.255184,31.9268548,34.7918324
2025-10-28T23:11:33.381650,31.926855,34.7918323
2025-10-28T23:11:33.509512,31.9268552,34.7918322
2025-10-28T23:11:33.636195,31.9268553,34.7918322
2025-10-28T23:11:33.763326,31.9268554,34.7918322
2025-10-28T23:11:33.889808,31.9268557,34.791832
2025-10-28T23:11:34.017643,31.9268559,34.791832
2025-10-28T23:11:34.144367,31.926856,34.7918318
2025-10-28T23:11:34.271017,31.9268563,34.7918315
2025-10-28T23:11:34.396712,31.9268564,34.7918314
2025-10-28T23:11:34.525598,31.9268567,34.7918312
2025-10-28T23:11:34.652897,31.9268568,34.791831
2025-10-28T23:11:34.780665,31.9268571,34.791831
2025-10-28T23:11:34.909357,31.9268573,34.7918309
2025-10-28T23:11:35.037046,31.9268574,34.791831
2025-10-28T23:11:35.165630,31.9268575,34.791831
2025-10-28T23:11:35.294595,31.9268577,34.7918311
2025-10-28T23:11:35.421544,31.9268578,34.7918311
2025-10-28T23:11:35.548522,31.9268579,34.791831
2025-10-28T23:11:35.675984,31.9268581,34.7918305
2025-10-28T23:11:35.801367,31.9268582,34.7918303
2025-10-28T23:11:35.928837,31.9268583,34.7918301
2025-10-28T23:11:36.055365,31.9268585,34.79183
2025-10-28T23:11:36.181971,31.9268588,34.7918299
2025-10-28T23:11:36.310526,31.9268589,34.7918298
2025-10-28T23:11:36.438328,31.926859,34.7918298
2025-10-28T23:11:36.564568,31.9268592,34.7918296
2025-10-28T23:11:36.689622,31.9268597,34.7918294
2025-10-28T23:11:36.816653,31.9268601,34.7918293
2025-10-28T23:11:36.943241,31.9268605,34.7918292
2025-10-28T23:11:37.072622,31.9268608,34.7918291
2025-10-28T23:11:37.199419,31.9268616,34.7918287
2025-10-28T23:11:37.325633,31.926862,34.7918285
2025-10-28T23:11:37.451430,31.9268624,34.7918282
2025-10-28T23:11:37.578786,31.9268633,34.7918277
2025-10-28T23:11:37.705642,31.9268636,34.7918275
2025-10-28T23:11:37.960410,31.926864,34.7918272
2025-10-28T23:11:38.118039,31.9268649,34.7918268
2025-10-28T23:11:38.282636,31.9268659,34.7918264
2025-10-28T23:11:38.434450,31.9268669,34.791826
2025-10-28T23:11:38.576878,31.9268675,34.7918257
2025-10-28T23:11:38.711725,31.9268683,34.7918254
2025-10-28T23:11:38.844942,31.9268688,34.7918253
2025-10-28T23:11:38.976935,31.9268697,34.7918249
2025-10-28T23:11:39.103292,31.9268701,34.7918247
2025-10-28T23:11:39.231362,31.9268705,34.7918246
2025-10-28T23:11:39.358193,31.926871,34.7918244
2025-10-28T23:11:39.486213,31.9268718,34.7918241
2025-10-28T23:11:39.615629,31.9268723,34.791824
2025-10-28T23:11:39.744173,31.9268726,34.7918239
2025-10-28T23:11:39.881659,31.926873,34.7918238
2025-10-28T23:11:40.008516,31.9268739,34.7918235
2025-10-28T23:11:40.137323,31.9268743,34.7918232
2025-10-28T23:11:40.269350,31.9268747,34.791823
2025-10-28T23:11:40.398730,31.9268754,34.7918225
2025-10-28T23:11:40.529434,31.9268758,34.7918222
2025-10-28T23:11:40.656211,31.9268761,34.7918219
2025-10-28T23:11:40.783198,31.9268767,34.7918214
2025-10-28T23:11:40.910723,31.9268771,34.7918212
2025-10-28T23:11:41.040792,31.9268773,34.7918211
2025-10-28T23:11:41.171300,31.9268777,34.7918209
2025-10-28T23:11:41.301122,31.9268783,34.7918206
2025-10-28T23:11:41.431539,31.9268786,34.7918204
2025-10-28T23:11:41.559807,31.9268789,34.7918203
2025-10-28T23:11:41.688694,31.9268794,34.79182
2025-10-28T23:11:41.817266,31.9268796,34.7918199
2025-10-28T23:11:41.944259,31.9268799,34.7918198
2025-10-28T23:11:42.075793,31.9268804,34.7918195
